date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:44:13	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:10%20GMT	https://www.macchina.cc/user/login?destination=node/244%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login34be.html	(from https://www.macchina.cc/guide/m2/memory)
18:44:14	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:11%20GMT	https://www.macchina.cc/user/register?destination=node/244%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register34be.html	(from https://www.macchina.cc/guide/m2/memory)
18:44:14	20738/20738	---M-Z	200	added ('OK')	text/html	etag:W/%221501717452-0%22	https://www.macchina.cc/guide/m2/power/low-power-options	/home/vossad01/websites/macchina/www.macchina.cc/guide/m2/power/low-power-options.html	(from https://www.macchina.cc/guide/m2/power)
18:44:15	20175/20175	---M-Z	200	added ('OK')	text/html	etag:W/%221501717452-0%22	https://www.macchina.cc/node/247	/home/vossad01/websites/macchina/www.macchina.cc/node/247.html	(from https://www.macchina.cc/guide/m2/power)
18:44:16	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:13%20GMT	https://www.macchina.cc/user/login?destination=node/247%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login79a2.html	(from https://www.macchina.cc/guide/m2/power)
18:44:16	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:13%20GMT	https://www.macchina.cc/user/register?destination=node/247%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register79a2.html	(from https://www.macchina.cc/guide/m2/power)
18:44:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://gist.github.com/8dcac21dcdcbb5105f6a6dd922269e02.js	/home/vossad01/websites/macchina/gist.github.com/8dcac21dcdcbb5105f6a6dd922269e02.64.delayed	(from https://www.macchina.cc/guide/m2/12vio)
18:44:17	29338/29338	---M-Z	200	added ('OK')	text/html	etag:W/%221501717454-0%22	https://www.macchina.cc/node/249	/home/vossad01/websites/macchina/www.macchina.cc/node/249.html	(from https://www.macchina.cc/guide/m2/12vio)
18:44:23	169155/169155	---M--	200	added ('OK')	image/png	etag:%225968b7d2-294c3%22	https://www.macchina.cc/sites/default/files/styles/640_wide/public/Interface_0.png?itok=5zkJOxck	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/640_wide/public/Interface_0d024.png	(from https://www.macchina.cc/guide/m2/automotive-interfaces)
18:44:27	134/134	---MC-	302	error ('Found')	text/html	date:Wed,%2002%20Aug%202017%2023:44:15%20GMT	https://gist.github.com/8dcac21dcdcbb5105f6a6dd922269e02.js	/home/vossad01/websites/macchina/gist.github.com/8dcac21dcdcbb5105f6a6dd922269e02.65.delayed	(from https://www.macchina.cc/guide/m2/12vio)
18:44:29	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:26%20GMT	https://www.macchina.cc/user/login?destination=node/249%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/loginfcfd.html	(from https://www.macchina.cc/guide/m2/12vio)
18:44:29	53530/53530	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2002%20Aug%202017%2023:44:26%20GMT	https://gist.github.com/macchina/8dcac21dcdcbb5105f6a6dd922269e02.js	/home/vossad01/websites/macchina/gist.github.com/macchina/8dcac21dcdcbb5105f6a6dd922269e02.js	(from https://www.macchina.cc/guide/m2/12vio)
18:44:29	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:27%20GMT	https://www.macchina.cc/user/register?destination=node/249%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/registerfcfd.html	(from https://www.macchina.cc/guide/m2/12vio)
18:44:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://gist.github.com/57f3b4a208d271f154163d4260ccdbb7.js	/home/vossad01/websites/macchina/gist.github.com/57f3b4a208d271f154163d4260ccdbb7.6a.delayed	(from https://www.macchina.cc/guide/m2/leds)
18:44:29	21486/21486	---M-Z	200	added ('OK')	text/html	etag:W/%221501717467-0%22	https://www.macchina.cc/node/251	/home/vossad01/websites/macchina/www.macchina.cc/node/251.html	(from https://www.macchina.cc/guide/m2/leds)
18:44:40	134/134	---MC-	302	error ('Found')	text/html	date:Wed,%2002%20Aug%202017%2023:44:28%20GMT	https://gist.github.com/57f3b4a208d271f154163d4260ccdbb7.js	/home/vossad01/websites/macchina/gist.github.com/57f3b4a208d271f154163d4260ccdbb7.6b.delayed	(from https://www.macchina.cc/guide/m2/leds)
18:44:41	13621/13621	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2002%20Aug%202017%2023:44:39%20GMT	https://gist.github.com/macchina/57f3b4a208d271f154163d4260ccdbb7.js	/home/vossad01/websites/macchina/gist.github.com/macchina/57f3b4a208d271f154163d4260ccdbb7.js	(from https://www.macchina.cc/guide/m2/leds)
18:44:42	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:39%20GMT	https://www.macchina.cc/user/login?destination=node/251%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login4421.html	(from https://www.macchina.cc/guide/m2/leds)
18:44:42	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:44:39%20GMT	https://www.macchina.cc/user/register?destination=node/251%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register4421.html	(from https://www.macchina.cc/guide/m2/leds)
18:44:42	20719/20719	---M-Z	200	added ('OK')	text/html	etag:W/%221501717480-0%22	https://www.macchina.cc/node/250	/home/vossad01/websites/macchina/www.macchina.cc/node/250.html	(from https://www.macchina.cc/guide/m2/enclosures)
18:44:43	17849/17849	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221501717481-0%22	https://www.macchina.cc/sites/default/files/styles/large/public/R1_CASE_1.0.JPG?itok=dEnKblx9	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/large/public/R1_CASE_1.091f7.JPG	(from https://www.macchina.cc/guide/m2/enclosures)
18:44:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html		https://embed.github.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_TOP_UTD.STL	/home/vossad01/websites/macchina/embed.github.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_TOP_UTD.72.delayed	(from https://www.macchina.cc/guide/m2/enclosures)
18:44:48	77474/77474	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Apr%202017%2001:48:44%20GMT	https://forum.macchina.cc/uploads/default/original/1X/f6d0d3e4023f7f2606384435c58ed1136896f18f.JPG	/home/vossad01/websites/macchina/forum.macchina.cc/uploads/default/original/1X/f6d0d3e4023f7f2606384435c58ed1136896f18f.jpg	(from https://www.macchina.cc/guide/m2/enclosures)
18:44:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20Aug%202017%2023:44:43%20GMT	https://embed.githubusercontent.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_TOP_UTD.STL	/home/vossad01/websites/macchina/embed.githubusercontent.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_TOP_UTD.73.delayed	(from https://www.macchina.cc/guide/m2/enclosures)
18:45:12	274/274	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2002%20Aug%202017%2023:44:58%20GMT	https://embed.githubusercontent.com/view/solid/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_TOP_UTD.STL?	/home/vossad01/websites/macchina/embed.githubusercontent.com/view/solid/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_TOP_UTDd41d.STL	(from https://www.macchina.cc/guide/m2/enclosures)
18:45:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html		https://embed.github.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_BOTTOM_UTD.STL	/home/vossad01/websites/macchina/embed.github.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_BOTTOM_UTD.75.delayed	(from https://www.macchina.cc/guide/m2/enclosures)
18:45:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2002%20Aug%202017%2023:45:11%20GMT	https://embed.githubusercontent.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_BOTTOM_UTD.STL	/home/vossad01/websites/macchina/embed.githubusercontent.com/view/3d/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_BOTTOM_UTD.STL	(from https://www.macchina.cc/guide/m2/enclosures)
18:45:39	280/280	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2002%20Aug%202017%2023:45:25%20GMT	https://embed.githubusercontent.com/view/solid/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_BOTTOM_UTD.STL?	/home/vossad01/websites/macchina/embed.githubusercontent.com/view/solid/macchina/mechanical/master/M2.0%20ENCLOSURES/M2R2_CASE_BOTTOM_UTDd41d.STL	(from https://www.macchina.cc/guide/m2/enclosures)
18:45:40	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:45:38%20GMT	https://www.macchina.cc/user/login?destination=node/250%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login23ef.html	(from https://www.macchina.cc/guide/m2/enclosures)
18:45:40	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:45:38%20GMT	https://www.macchina.cc/user/register?destination=node/250%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register23ef.html	(from https://www.macchina.cc/guide/m2/enclosures)
18:45:43	21081/21081	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-5259%22	https://www.macchina.cc/sites/default/files/styles/large/public/BB.jpg?itok=b8eJOrvk	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/large/public/BB23d6.jpg	(from https://www.macchina.cc/catalog)
18:45:45	31980/31980	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-7cec%22	https://www.macchina.cc/sites/default/files/styles/large/public/_MG_0711.jpg?itok=oB4gdn3q	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/large/public/_MG_07117fa9.jpg	(from https://www.macchina.cc/catalog)
18:45:45	26190/26190	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-664e%22	https://www.macchina.cc/sites/default/files/styles/large/public/INT_UTH.jpg?itok=90mcjaO6	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/large/public/INT_UTHcae9.jpg	(from https://www.macchina.cc/catalog)
18:45:48	29245/29245	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-723d%22	https://www.macchina.cc/sites/default/files/styles/large/public/INT_UTD.jpg?itok=oOtA5GnZ	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/large/public/INT_UTDa3f7.jpg	(from https://www.macchina.cc/catalog)
18:45:48	18334/18334	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-479e%22	https://www.macchina.cc/sites/default/files/styles/large/public/M2_UTH.jpg?itok=KoS6bVqA	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/large/public/M2_UTH2a86.jpg	(from https://www.macchina.cc/catalog)
18:45:48	21465/21465	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-53d9%22	https://www.macchina.cc/sites/default/files/styles/large/public/M2_UTD.jpg?itok=IYBz2TvV	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/large/public/M2_UTDeab9.jpg	(from https://www.macchina.cc/catalog)
18:45:51	32066/32066	---M-Z	200	added ('OK')	text/html	etag:W/%221501717547-0%22	https://www.macchina.cc/m2-introduction	/home/vossad01/websites/macchina/www.macchina.cc/m2-introduction.html	(from https://www.macchina.cc/)
18:45:53	41903/41903	---M--	200	added ('OK')	application/rss+xml	etag:%221501716917-0%22	https://www.macchina.cc/rss.xml	/home/vossad01/websites/macchina/www.macchina.cc/rss.xml	(from https://www.macchina.cc/)
18:45:55	23266/23266	---M-Z	200	added ('OK')	text/html	etag:W/%221501717552-0%22	https://www.macchina.cc/content/macchina-who	/home/vossad01/websites/macchina/www.macchina.cc/content/macchina-who.html	(from https://www.macchina.cc/)
18:45:56	20341/20341	---M-Z	200	added ('OK')	text/html	etag:W/%221501717554-0%22	https://www.macchina.cc/content/production-update-almost-there	/home/vossad01/websites/macchina/www.macchina.cc/content/production-update-almost-there.html	(from https://www.macchina.cc/)
18:46:13	99700/99700	---M--	200	added ('OK')	image/png	etag:%225968b7d2-18574%22	https://www.macchina.cc/sites/default/files/interface%20board%20changes.png	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/interface%20board%20changes.png	(from https://www.macchina.cc/)
18:46:14	25540/25540	---M-Z	200	added ('OK')	text/html	etag:W/%221501717572-0%22	https://www.macchina.cc/blogs/administrator	/home/vossad01/websites/macchina/www.macchina.cc/blogs/administrator.html	(from https://www.macchina.cc/)
18:46:15	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:13%20GMT	https://www.macchina.cc/user/login?destination=node/252%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/logind5c9.html	(from https://www.macchina.cc/)
18:46:17	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:14%20GMT	https://www.macchina.cc/user/register?destination=node/252%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/registerd5c9.html	(from https://www.macchina.cc/)
18:46:19	21969/21969	---M-Z	200	added ('OK')	text/html	etag:W/%221501717576-0%22	https://www.macchina.cc/content/first-look-connyct-gets-your-car-internet	/home/vossad01/websites/macchina/www.macchina.cc/content/first-look-connyct-gets-your-car-internet.html	(from https://www.macchina.cc/)
18:46:20	209280/209280	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-33180%22	https://www.macchina.cc/sites/default/files/sneakpeak_0.jpg	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/sneakpeak_0.jpg	(from https://www.macchina.cc/)
18:46:22	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:19%20GMT	https://www.macchina.cc/user/login?destination=node/222%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/loginf8db.html	(from https://www.macchina.cc/)
18:46:25	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:21%20GMT	https://www.macchina.cc/user/register?destination=node/222%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/registerf8db.html	(from https://www.macchina.cc/)
18:46:26	20356/20356	---M-Z	200	added ('OK')	text/html	etag:W/%221501717584-0%22	https://www.macchina.cc/content/developer-program-great-start	/home/vossad01/websites/macchina/www.macchina.cc/content/developer-program-great-start.html	(from https://www.macchina.cc/)
18:46:40	149468/149468	---M--	200	added ('OK')	image/png	etag:%225968b7d2-247dc%22	https://www.macchina.cc/sites/default/files/1.PNG	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/1.png	(from https://www.macchina.cc/)
18:46:43	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:39%20GMT	https://www.macchina.cc/user/login?destination=node/221%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login8c4a.html	(from https://www.macchina.cc/)
18:46:46	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:42%20GMT	https://www.macchina.cc/user/register?destination=node/221%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register8c4a.html	(from https://www.macchina.cc/)
18:46:47	21250/21250	---M-Z	200	added ('OK')	text/html	etag:W/%221501717605-0%22	https://www.macchina.cc/content/developer-spotlight-collin-kidder-reverse-engineering-software-and-m2-firmware	/home/vossad01/websites/macchina/www.macchina.cc/content/developer-spotlight-collin-kidder-reverse-engineering-software-and-m2-firmware.html	(from https://www.macchina.cc/)
18:46:48	21390/21390	---M-Z	200	added ('OK')	text/html	etag:W/%221501717606-0%22	https://www.macchina.cc/blog/15	/home/vossad01/websites/macchina/www.macchina.cc/blog/15.html	(from https://www.macchina.cc/)
18:46:51	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:47%20GMT	https://www.macchina.cc/user/login?destination=node/204%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/logina42f.html	(from https://www.macchina.cc/)
18:46:53	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:49%20GMT	https://www.macchina.cc/user/register?destination=node/204%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/registera42f.html	(from https://www.macchina.cc/)
18:46:55	21191/21191	---M-Z	200	added ('OK')	text/html	etag:W/%221501717612-0%22	https://www.macchina.cc/content/halfway-there-and-m2-starts-car	/home/vossad01/websites/macchina/www.macchina.cc/content/halfway-there-and-m2-starts-car.html	(from https://www.macchina.cc/)
18:46:56	26624/26624	---M-Z	200	added ('OK')	text/html	etag:W/%221501717613-0%22	https://www.macchina.cc/blog/2	/home/vossad01/websites/macchina/www.macchina.cc/blog/2.html	(from https://www.macchina.cc/)
18:46:58	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:55%20GMT	https://www.macchina.cc/user/login?destination=node/203%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login3da1.html	(from https://www.macchina.cc/)
18:47:01	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:46:57%20GMT	https://www.macchina.cc/user/register?destination=node/203%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register3da1.html	(from https://www.macchina.cc/)
18:47:02	34820/34820	---M-Z	200	added ('OK')	text/html	etag:W/%221501717619-0%22	https://www.macchina.cc/node?page=1	/home/vossad01/websites/macchina/www.macchina.cc/node2679.html	(from https://www.macchina.cc/)
18:48:25	976234/976234	---M--	200	added ('OK')	image/png	etag:%225968b7d2-ee56a%22	https://www.macchina.cc/sites/default/files/business-1850021_1920_0.png	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/business-1850021_1920_0.png	(from https://www.macchina.cc/)
18:48:40	97380/97380	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-17c64%22	https://www.macchina.cc/sites/default/files/carshow_0.jpg	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/carshow_0.jpg	(from https://www.macchina.cc/)
18:48:43	708961/708961	---M--	200	added ('OK')	image/png	etag:%225968b7d2-ad161%22	https://www.macchina.cc/sites/default/files/preorderimage_0.png	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/preorderimage_0.png	(from https://www.macchina.cc/)
18:48:44	21684/21684	---M-Z	200	added ('OK')	text/html	etag:W/%221501717721-0%22	https://www.macchina.cc/superdev	/home/vossad01/websites/macchina/www.macchina.cc/superdev.html	(from https://www.macchina.cc/)
18:48:51	70974/70974	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-1153e%22	https://www.macchina.cc/sites/default/files/devs_0.jpg	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/devs_0.jpg	(from https://www.macchina.cc/)
18:48:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Aug%202017%2023:48:50%20GMT	http://www.macchina.cc/bulkform	/home/vossad01/websites/macchina/www.macchina.cc/bulkform.a0.delayed	(from https://www.macchina.cc/)
18:48:53	21315/21315	---M-Z	200	added ('OK')	text/html	etag:W/%221501717730-0%22	https://www.macchina.cc/bulkform	/home/vossad01/websites/macchina/www.macchina.cc/bulkform.html	(from https://www.macchina.cc/)
18:48:54	19884/19884	---M-Z	200	added ('OK')	text/html	etag:W/%221501717732-0%22	https://www.macchina.cc/node/223	/home/vossad01/websites/macchina/www.macchina.cc/node/223.html	(from https://www.macchina.cc/content/returns-and-refunds-policy)
18:48:55	18459/18459	---M-Z	200	added ('OK')	text/html	etag:W/%221501717733-0%22	https://www.macchina.cc/node/190	/home/vossad01/websites/macchina/www.macchina.cc/node/190.html	(from https://www.macchina.cc/content/disclaimer)
18:48:57	22002/22002	---M-Z	200	added ('OK')	text/html	etag:W/%221501711668-0%22	https://www.macchina.cc/disclaimer	/home/vossad01/websites/macchina/www.macchina.cc/disclaimer.html	(from https://www.macchina.cc/content/disclaimer)
18:48:58	20242/20242	---M-Z	200	added ('OK')	text/html	etag:W/%221501717735-0%22	https://www.macchina.cc/node/233	/home/vossad01/websites/macchina/www.macchina.cc/node/233.html	(from https://www.macchina.cc/guide/m2/overview/utd-under-dash)
18:49:29	307347/307347	---M--	200	added ('OK')	image/jpeg	etag:%225968b7d2-4b093%22	https://www.macchina.cc/sites/default/files/bluk.jpg	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/bluk.jpg	(from https://www.macchina.cc/)
18:49:32	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:49:28%20GMT	https://www.macchina.cc/user/login?destination=node/233%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login10b4.html	(from https://www.macchina.cc/guide/m2/overview/utd-under-dash)
18:49:35	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:49:31%20GMT	https://www.macchina.cc/user/register?destination=node/233%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register10b4.html	(from https://www.macchina.cc/guide/m2/overview/utd-under-dash)
18:49:36	20247/20247	---M-Z	200	added ('OK')	text/html	etag:W/%221501717773-0%22	https://www.macchina.cc/node/234	/home/vossad01/websites/macchina/www.macchina.cc/node/234.html	(from https://www.macchina.cc/guide/m2/overview/uth-under-hood)
18:49:46	329949/329949	---M--	200	added ('OK')	image/png	etag:%225972502d-508dd%22	https://www.macchina.cc/sites/default/files/styles/640_wide/public/UTD_0.png?itok=tMxq0Es-	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/640_wide/public/UTD_09c94.png	(from https://www.macchina.cc/guide/m2/overview/utd-under-dash)
18:49:49	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:49:45%20GMT	https://www.macchina.cc/user/login?destination=node/234%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login61bd.html	(from https://www.macchina.cc/guide/m2/overview/uth-under-hood)
18:49:52	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:49:48%20GMT	https://www.macchina.cc/user/register?destination=node/234%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register61bd.html	(from https://www.macchina.cc/guide/m2/overview/uth-under-hood)
18:49:54	30144/30144	---M-Z	200	added ('OK')	text/html	etag:W/%221501717791-0%22	https://www.macchina.cc/node/231	/home/vossad01/websites/macchina/www.macchina.cc/node/231.html	(from https://www.macchina.cc/guide/m2/processor/pin-mapping)
18:49:56	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:49:52%20GMT	https://www.macchina.cc/user/login?destination=node/231%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login14a4.html	(from https://www.macchina.cc/guide/m2/processor/pin-mapping)
18:49:59	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:49:55%20GMT	https://www.macchina.cc/user/register?destination=node/231%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register14a4.html	(from https://www.macchina.cc/guide/m2/processor/pin-mapping)
18:50:00	21896/21896	---M-Z	200	added ('OK')	text/html	etag:W/%221501717797-0%22	https://www.macchina.cc/node/235	/home/vossad01/websites/macchina/www.macchina.cc/node/235.html	(from https://www.macchina.cc/guide/m2/automotive-interfaces/can)
18:50:01	233/233	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2002%20Aug%202017%2023:49:59%20GMT	http://www.nxp.com/documents/data_sheet/TJA1051.pdf	/home/vossad01/websites/macchina/www.nxp.com/documents/data_sheet/TJA1051.b1.delayed	(from https://www.macchina.cc/guide/m2/automotive-interfaces/can)
18:50:34	220937/220937	---M--	200	added ('OK')	application/pdf	etag:%2235f09-55290b9b57b00%22	http://www.nxp.com/docs/en/data-sheet/TJA1051.pdf	/home/vossad01/websites/macchina/www.nxp.com/docs/en/data-sheet/TJA1051.pdf	(from https://www.macchina.cc/guide/m2/automotive-interfaces/can)
18:50:35	17858/17858	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221501717693-0%22	https://www.macchina.cc/sites/default/files/styles/datasheet/public/TJA1051.jpg?itok=D1QWCy08	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/datasheet/public/TJA1051.b38785.delayed	(from https://www.macchina.cc/guide/m2/automotive-interfaces/can)
18:50:36	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:50:33%20GMT	https://www.macchina.cc/user/login?destination=node/235%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/login0441.html	(from https://www.macchina.cc/guide/m2/automotive-interfaces/can)
18:50:36	396496/396496	---M--	200	added ('OK')	image/png	etag:%225972504c-60cd0%22	https://www.macchina.cc/sites/default/files/styles/640_wide/public/UTH.png?itok=6g75shbF	/home/vossad01/websites/macchina/www.macchina.cc/sites/default/files/styles/640_wide/public/UTHc4ce.png	(from https://www.macchina.cc/guide/m2/overview/uth-under-hood)
18:50:37	20403/20403	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:50:34%20GMT	https://www.macchina.cc/user/register?destination=node/235%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/register0441.html	(from https://www.macchina.cc/guide/m2/automotive-interfaces/can)
18:50:37	14504/14504	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221501717835-0%22	https://www.macchina.cc/node/automotive-interfaces/can	/home/vossad01/websites/macchina/www.macchina.cc/node/automotive-interfaces/can.b6.delayed	(from https://www.macchina.cc/node/232)
18:50:37	14516/14516	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221501717835-0%22	https://www.macchina.cc/node/automotive-interfaces/j1850-pwm	/home/vossad01/websites/macchina/www.macchina.cc/node/automotive-interfaces/j1850-pwm	(from https://www.macchina.cc/node/232)
18:50:38	14516/14516	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221501717836-0%22	https://www.macchina.cc/node/automotive-interfaces/j1850-vpw	/home/vossad01/websites/macchina/www.macchina.cc/node/automotive-interfaces/j1850-vpw	(from https://www.macchina.cc/node/232)
18:50:38	14510/14510	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221501717836-0%22	https://www.macchina.cc/node/automotive-interfaces/k-line	/home/vossad01/websites/macchina/www.macchina.cc/node/automotive-interfaces/k-line	(from https://www.macchina.cc/node/232)
18:50:39	20454/20454	---M-Z	200	added ('OK')	text/html	etag:W/%221501717837-0%22	https://www.macchina.cc/node/240	/home/vossad01/websites/macchina/www.macchina.cc/node/240.html	(from https://www.macchina.cc/guide/m2/automotive-interfaces/single-wire-can)
18:50:41	19832/19832	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Aug%202017%2023:50:37%20GMT	https://www.macchina.cc/user/login?destination=node/240%23comment-form	/home/vossad01/websites/macchina/www.macchina.cc/user/loginea60.html	(from https://www.macchina.cc/guide/m2/automotive-interfaces/single-wire-can)
